Date_and_time_of_unloading,Product_code,Amount,Sale_amount,Discount_amount,Profit,Percentage_markup,Discount_percentage
2020-08-30 18:00:00,2372,6.75,4548.37,311.63,3198.37,236.92,6.41
2020-08-30 18:00:00,2382,2.75,3601.63,248.37,1621.63,81.9,6.45
2020-08-30 18:00:00,2392,5.0,2230.23,169.77,1333.43,148.69,7.07
2020-08-30 18:00:00,2417,2.0,1797.85,122.15,797.85,79.79,6.36
2020-08-30 18:00:00,2436,6.0,2797.52,562.48,1177.52,72.69,16.74
2020-08-30 18:00:00,2444,0.5,460.0,,239.35,108.47,
2020-08-30 18:00:00,2445,0.75,613.0,47.0,279.07,83.57,7.12
2020-08-30 18:00:00,2452,1.5,1710.0,90.0,744.0,77.02,5.0
2020-08-30 18:00:00,2455,8.7,3629.98,1242.02,1715.98,89.65,25.49
2020-08-30 18:00:00,2480,1.0,270.0,30.0,120.0,80.0,10.0
2020-08-30 18:00:00,2502,1.0,430.0,50.0,165.0,62.26,10.42
2020-08-30 18:00:00,2511,1.0,600.0,,270.0,81.82,
2020-08-30 18:00:00,2518,0.5,573.0,67.0,231.34,67.71,10.47
2020-08-30 18:00:00,2520,1.0,450.0,50.0,180.0,66.67,10.0
2020-08-30 18:00:00,2526,3.0,989.29,690.71,349.75,54.69,41.11
2020-08-30 18:00:00,2555,2.0,450.0,50.0,230.0,104.55,10.0
2020-08-30 18:00:00,2583,1.0,262.06,67.94,136.78,109.18,20.59
2020-08-30 18:00:00,2586,0.75,540.0,60.0,268.03,98.55,10.0
2020-08-30 18:00:00,2588,3.5,1640.0,320.0,765.0,87.43,16.33
2020-08-30 18:00:00,2599,1.0,450.0,,216.0,92.31,
2020-08-30 18:00:00,2620,1.0,320.0,40.0,147.05,85.02,11.11
2020-08-30 18:00:00,2627,0.25,180.0,80.0,37.05,25.92,30.77
2020-08-30 18:00:00,2631,1.0,495.24,124.76,159.86,47.67,20.12
2020-08-30 18:00:00,2634,4.5,3939.52,560.48,1591.19,67.76,12.46
2020-08-30 18:00:00,2647,13.0,6065.94,1214.06,6018.23,12614.19,16.68
2020-08-30 18:00:00,2650,2.0,563.29,101.71,233.29,70.69,15.29
2020-08-30 18:00:00,2651,1.0,220.0,,109.17,98.5,
2020-08-30 18:00:00,2653,1.0,220.0,,109.17,98.5,
2020-08-30 18:00:00,2654,3.0,602.13,57.87,269.64,81.1,8.77
2020-08-31 17:00:00,126,1.0,350.0,,162.0,86.17,
2020-08-31 17:00:00,135,1.0,280.0,70.0,116.0,70.73,20.0
2020-08-31 17:00:00,142,1.0,280.0,,138.0,97.18,
2020-08-31 17:00:00,226,1.0,200.0,50.0,70.0,53.85,20.0
2020-08-31 17:00:00,238,1.0,330.0,,165.62,100.75,
2020-08-31 17:00:00,296,1.0,150.0,40.0,56.19,59.9,21.05
2020-08-31 17:00:00,298,2.0,360.0,20.0,180.64,100.71,5.26
2020-08-31 17:00:00,299,8.0,1360.0,160.0,642.56,89.56,10.53
2020-08-31 17:00:00,310,13.75,8237.36,1662.64,3424.86,71.17,16.79
2020-08-31 17:00:00,364,2.0,628.68,71.32,358.68,132.84,10.19
2020-08-31 17:00:00,377,8.0,1380.57,139.43,630.09,83.96,9.17
2020-08-31 17:00:00,380,1.0,300.0,,150.0,100.0,
2020-08-31 17:00:00,381,1.0,300.0,,197.0,191.26,
2020-08-31 17:00:00,478,1.0,185.0,25.0,20.8,12.67,11.9
2020-08-31 17:00:00,520,1.0,224.22,25.78,109.22,94.97,10.31
2020-08-31 17:00:00,534,1.0,250.0,30.0,100.0,66.67,10.71
2020-08-31 17:00:00,564,4.0,1908.0,12.0,1011.2,112.76,0.63
2020-08-31 17:00:00,566,3.0,642.08,47.92,304.01,89.93,6.94
2020-08-31 17:00:00,591,3.0,441.67,8.33,284.17,180.43,1.85
2020-08-31 17:00:00,637,4.25,1556.47,1503.53,447.22,40.32,49.13
2020-08-31 17:00:00,643,1.0,,270.0,-129.75,-100.0,100.0
2020-08-31 17:00:00,646,1.0,280.0,,150.0,115.38,
2020-08-31 17:00:00,674,1.0,350.0,,170.0,94.44,
2020-08-31 17:00:00,717,8.0,1911.67,88.33,1911.67,,4.42
2020-08-31 17:00:00,826,3.0,870.0,30.0,452.49,108.38,3.33
2020-08-31 17:00:00,963,6.75,3108.0,132.0,1594.65,105.37,4.07
2020-08-31 17:00:00,1015,2.0,630.0,70.0,308.84,96.16,10.0
2020-08-31 17:00:00,1213,0.25,160.0,40.0,81.25,103.17,20.0
2020-08-31 17:00:00,1217,1.0,180.0,,99.17,122.69,
2020-08-31 17:00:00,1725,1.0,740.0,20.0,385.0,108.45,2.63
2020-08-31 17:00:00,1783,2.0,700.0,,346.0,97.74,
2020-08-31 17:00:00,1824,1.0,300.0,,150.0,100.0,
2020-08-31 17:00:00,1926,1.0,860.0,100.0,410.12,91.16,10.42
2020-08-31 17:00:00,1947,5.0,960.0,140.0,426.05,79.79,12.73
2020-08-31 17:00:00,2005,1.0,260.0,,150.0,136.36,
2020-08-31 17:00:00,2009,2.0,540.0,,260.0,92.86,
2020-08-31 17:00:00,2015,2.0,700.0,,360.0,105.88,
2020-08-31 17:00:00,2016,3.0,530.0,40.0,260.96,97.0,7.02
2020-08-31 17:00:00,2025,1.0,313.68,36.32,163.68,109.12,10.38
2020-08-31 17:00:00,2094,2.0,559.7,100.3,253.7,82.91,15.2
2020-08-31 17:00:00,2098,1.25,717.42,32.58,361.17,101.38,4.34
2020-08-31 17:00:00,2114,2.0,440.0,,240.0,120.0,
2020-08-31 17:00:00,2121,3.75,1873.52,226.48,1198.52,177.56,10.78
2020-08-31 17:00:00,2154,1.0,238.1,61.9,103.1,76.37,20.63
2020-08-31 17:00:00,2160,1.0,350.0,,174.0,98.86,
2020-08-31 17:00:00,2212,2.25,2060.0,100.0,996.87,93.77,4.63
2020-08-31 17:00:00,2214,1.0,350.0,,194.0,124.36,
2020-08-31 17:00:00,2226,2.25,1320.0,30.0,753.75,133.11,2.22
2020-08-31 17:00:00,2237,0.25,240.0,60.0,74.0,44.58,20.0
2020-08-31 17:00:00,2271,1.0,224.43,25.57,124.43,124.43,10.23
2020-08-31 17:00:00,2290,1.0,262.5,67.5,112.5,75.0,20.45
2020-08-31 17:00:00,2312,1.0,315.0,35.0,163.25,107.58,10.0
2020-08-31 17:00:00,2321,1.0,360.0,40.0,139.0,62.9,10.0
2020-08-31 17:00:00,2372,4.4,3014.65,153.35,2134.65,242.57,4.84
2020-08-31 17:00:00,2382,2.625,2005.57,1669.43,115.57,6.11,45.43
2020-08-31 17:00:00,2392,6.5,2991.43,128.57,1825.59,156.59,4.12
2020-08-31 17:00:00,2417,2.75,2252.52,387.48,877.52,63.82,14.68
2020-08-31 17:00:00,2444,1.75,1562.95,47.05,790.67,102.38,2.92
2020-08-31 17:00:00,2445,0.25,220.0,,108.68,97.63,
2020-08-31 17:00:00,2452,0.25,270.0,30.0,109.0,67.7,10.0
2020-08-31 17:00:00,2455,2.0,990.0,130.0,550.0,125.0,11.61
2020-08-31 17:00:00,2486,1.0,269.05,30.95,152.05,129.96,10.32
2020-08-31 17:00:00,2487,1.0,270.0,30.0,153.0,130.77,10.0
2020-08-31 17:00:00,2518,1.0,1149.55,130.45,466.22,68.23,10.19
2020-08-31 17:00:00,2526,2.75,1370.26,169.74,784.02,133.74,11.02
2020-08-31 17:00:00,2559,1.0,280.0,70.0,110.0,64.71,20.0
2020-08-31 17:00:00,2584,2.0,591.9,68.1,347.82,142.5,10.32
2020-08-31 17:00:00,2586,0.75,539.41,60.59,267.44,98.33,10.1
2020-08-31 17:00:00,2588,4.75,2595.52,64.48,1408.02,118.57,2.42
2020-08-31 17:00:00,2595,12.0,1391.85,0.15,-0.15,-0.01,0.01
2020-08-31 17:00:00,2603,6.0,3104.48,495.52,1434.44,85.89,13.76
2020-08-31 17:00:00,2613,1.0,555.0,65.0,204.76,58.46,10.48
2020-08-31 17:00:00,2627,0.25,260.0,,117.05,81.88,
2020-08-31 17:00:00,2634,6.75,5347.18,1402.82,1824.69,51.8,20.78
2020-08-31 17:00:00,2647,4.0,1970.59,269.41,1955.91,13323.64,12.03
2020-08-31 17:00:00,2650,2.0,525.0,135.0,195.0,59.09,20.45
2020-08-31 17:00:00,2651,1.0,220.0,,109.17,98.5,
2020-08-31 17:00:00,2652,1.0,220.0,,109.17,98.5,
2020-08-31 17:00:00,2658,2.0,590.95,69.05,270.95,84.67,10.46
2020-08-31 17:00:00,2660,1.0,,330.0,-160.0,-100.0,100.0
2020-08-31 17:00:00,2666,20.0,2119.77,0.23,-0.23,-0.01,0.01
2020-08-31 17:00:00,2667,24.0,2591.72,0.28,-0.28,-0.01,0.01
2020-08-31 17:00:00,2668,24.0,3191.66,0.34,-0.34,-0.01,0.01
2020-08-31 17:00:00,2672,9.5,4495.92,824.08,2215.92,97.19,15.49
2020-09-01 15:00:00,129,3.0,980.0,70.0,416.0,73.76,6.67
2020-09-01 15:00:00,131,1.0,296.81,33.19,142.81,92.73,10.06
2020-09-01 15:00:00,132,1.0,332.79,37.21,144.79,77.02,10.06
2020-09-01 15:00:00,134,1.0,310.0,80.0,112.0,56.57,20.51
2020-09-01 15:00:00,135,2.0,594.8,105.2,257.8,76.5,15.03
2020-09-01 15:00:00,137,1.0,420.0,,177.0,72.84,
2020-09-01 15:00:00,142,3.0,752.07,87.93,326.07,76.54,10.47
2020-09-01 15:00:00,162,2.0,765.0,135.0,275.0,56.12,15.0
2020-09-01 15:00:00,211,1.0,650.0,,303.5,87.59,
2020-09-01 15:00:00,222,4.0,2450.0,350.0,1028.0,72.29,12.5
2020-09-01 15:00:00,278,1.0,332.79,37.21,147.79,79.89,10.06
2020-09-01 15:00:00,281,2.0,540.0,60.0,252.3,87.7,10.0
2020-09-01 15:00:00,296,7.0,1290.0,40.0,633.33,96.45,3.01
2020-09-01 15:00:00,298,5.0,890.12,59.88,441.72,98.51,6.3
2020-09-01 15:00:00,299,7.0,876.45,453.55,248.69,39.62,34.1
2020-09-01 15:00:00,310,7.0,4660.73,379.27,2210.73,90.23,7.53
2020-09-01 15:00:00,337,11.5,5330.0,190.0,247.0,4.86,3.44
2020-09-01 15:00:00,364,2.0,595.0,105.0,325.0,120.37,15.0
2020-09-01 15:00:00,365,4.0,1019.39,180.61,515.39,102.26,15.05
2020-09-01 15:00:00,377,8.0,1251.77,268.23,501.29,66.8,17.65
2020-09-01 15:00:00,380,3.0,749.56,150.44,299.56,66.57,16.72
2020-09-01 15:00:00,481,2.0,557.78,102.22,218.42,64.36,15.49
2020-09-01 15:00:00,505,1.0,280.0,70.0,153.5,121.34,20.0
2020-09-01 15:00:00,519,1.0,200.0,,200.0,,
2020-09-01 15:00:00,520,2.0,400.0,100.0,170.0,73.91,20.0
2020-09-01 15:00:00,564,8.0,3533.77,306.23,1740.17,97.02,7.97
2020-09-01 15:00:00,566,8.0,1695.36,144.64,793.84,88.06,7.86
2020-09-01 15:00:00,591,8.0,1155.0,45.0,735.0,175.0,3.75
2020-09-01 15:00:00,637,2.25,1545.0,75.0,957.75,163.09,4.63
2020-09-01 15:00:00,643,3.0,810.0,,420.75,108.09,
2020-09-01 15:00:00,646,3.0,562.61,277.39,172.61,44.26,33.02
2020-09-01 15:00:00,653,6.0,2029.41,70.59,1241.49,157.57,3.36
2020-09-01 15:00:00,674,1.0,210.0,140.0,30.0,16.67,40.0
2020-09-01 15:00:00,683,2.0,1140.0,,510.0,80.95,
2020-09-01 15:00:00,717,5.0,1173.72,76.28,1173.72,,6.1
2020-09-01 15:00:00,778,0.5,227.88,12.12,138.2,154.1,5.05
2020-09-01 15:00:00,827,1.0,445.0,55.0,192.28,76.08,11.0
2020-09-01 15:00:00,873,1.0,600.0,150.0,180.0,42.86,20.0
2020-09-01 15:00:00,898,1.0,245.0,105.0,245.0,,30.0
2020-09-01 15:00:00,899,4.0,1258.31,141.69,1258.31,,10.12
2020-09-01 15:00:00,1151,1.0,398.26,101.74,128.26,47.5,20.35
2020-09-01 15:00:00,1213,2.5,1899.41,100.59,1111.91,141.19,5.03
2020-09-01 15:00:00,1214,2.0,1235.0,65.0,596.0,93.27,5.0
2020-09-01 15:00:00,1215,1.0,630.0,70.0,256.5,68.67,10.0
2020-09-01 15:00:00,1217,3.0,520.0,20.0,277.51,114.44,3.7
2020-09-01 15:00:00,1250,1.0,2.52,267.48,-131.71,-98.12,99.07
2020-09-01 15:00:00,1433,4.0,1139.12,60.88,559.12,96.4,5.07
2020-09-01 15:00:00,1441,3.0,1320.0,330.0,510.0,62.96,20.0
2020-09-01 15:00:00,1624,1.0,370.0,,175.67,90.4,
2020-09-01 15:00:00,1725,0.25,1.77,188.23,-86.98,-98.01,99.07
2020-09-01 15:00:00,1809,2.0,660.0,,397.36,151.29,
2020-09-01 15:00:00,1824,2.0,540.0,60.0,240.0,80.0,10.0
2020-09-01 15:00:00,1863,1.0,287.81,32.19,158.21,122.08,10.06
2020-09-01 15:00:00,1899,1.0,403.85,46.15,153.85,61.54,10.26
2020-09-01 15:00:00,1926,3.0,2630.0,250.0,1280.36,94.87,8.68
2020-09-01 15:00:00,1947,5.0,787.05,312.95,253.1,47.4,28.45
2020-09-01 15:00:00,1951,1.0,351.39,88.61,108.95,44.94,20.14
2020-09-01 15:00:00,1979,1.0,300.0,,187.22,166.0,
2020-09-01 15:00:00,2016,2.0,380.0,,200.64,111.86,
2020-09-01 15:00:00,2098,5.5,3002.2,297.8,1434.7,91.53,9.02
2020-09-01 15:00:00,2104,3.0,600.0,,600.0,,
2020-09-01 15:00:00,2114,3.0,635.0,25.0,335.0,111.67,3.79
2020-09-01 15:00:00,2121,5.75,3026.11,193.89,1991.11,192.38,6.02
2020-09-01 15:00:00,2147,5.0,1479.8,170.2,879.8,146.63,10.32
2020-09-01 15:00:00,2154,2.0,600.0,,330.0,122.22,
2020-09-01 15:00:00,2167,1.0,360.0,90.0,127.95,55.14,20.0
2020-09-01 15:00:00,2192,2.0,595.0,105.0,218.6,58.08,15.0
2020-09-01 15:00:00,2207,1.0,223.61,56.39,113.61,103.28,20.14
2020-09-01 15:00:00,2212,3.5,3087.25,272.75,1433.5,86.68,8.12
2020-09-01 15:00:00,2216,1.0,320.0,80.0,118.0,58.42,20.0
2020-09-01 15:00:00,2226,2.75,1445.53,204.47,753.43,108.86,12.39
2020-09-01 15:00:00,2237,2.75,2524.79,775.21,698.79,38.27,23.49
2020-09-01 15:00:00,2271,3.0,502.33,247.67,202.33,67.44,33.02
2020-09-01 15:00:00,2279,1.0,250.0,,128.7,106.1,
2020-09-01 15:00:00,2307,1.0,317.81,82.19,138.81,77.55,20.55
2020-09-01 15:00:00,2312,4.0,1190.0,210.0,583.0,96.05,15.0
2020-09-01 15:00:00,2318,2.0,294.64,365.36,-35.36,-10.72,55.36
2020-09-01 15:00:00,2321,1.0,320.0,80.0,99.0,44.8,20.0
2020-09-01 15:00:00,2325,1.0,330.0,,164.0,98.8,
2020-09-01 15:00:00,2331,1.0,300.0,,158.75,112.39,
2020-09-01 15:00:00,2372,4.5,3161.82,78.18,2261.82,251.31,2.41
2020-09-01 15:00:00,2382,2.375,3007.43,317.57,1297.43,75.87,9.55
2020-09-01 15:00:00,2391,1.0,280.0,,138.99,98.57,
2020-09-01 15:00:00,2392,6.0,2880.0,,1803.84,167.62,
2020-09-01 15:00:00,2414,1.0,4.51,475.49,-265.49,-98.33,99.06
2020-09-01 15:00:00,2417,2.0,1367.35,552.65,367.35,36.74,28.78
2020-09-01 15:00:00,2428,0.5,220.0,60.0,110.0,100.0,21.43
2020-09-01 15:00:00,2443,10.75,7423.84,316.16,4569.72,160.11,4.08
2020-09-01 15:00:00,2444,1.0,895.0,25.0,453.7,102.81,2.72
2020-09-01 15:00:00,2445,0.5,417.32,22.68,194.69,87.45,5.15
2020-09-01 15:00:00,2452,1.0,1200.0,,556.0,86.34,
2020-09-01 15:00:00,2455,5.75,2526.53,693.47,1261.53,99.73,21.54
2020-09-01 15:00:00,2484,1.0,302.39,77.61,102.39,51.2,20.42
2020-09-01 15:00:00,2485,2.0,282.61,277.39,22.61,8.7,49.53
2020-09-01 15:00:00,2486,1.0,300.0,,183.0,156.41,
2020-09-01 15:00:00,2518,1.0,1050.0,230.0,366.67,53.66,17.97
2020-09-01 15:00:00,2523,1.0,300.0,,171.66,133.75,
2020-09-01 15:00:00,2526,5.0,2681.7,118.3,1615.8,151.59,4.23
2020-09-01 15:00:00,2555,2.0,500.0,,280.0,127.27,
2020-09-01 15:00:00,2559,5.0,1572.98,177.02,722.98,85.06,10.12
2020-09-01 15:00:00,2585,1.0,800.0,,378.8,89.93,
2020-09-01 15:00:00,2586,0.75,580.0,20.0,308.02,113.25,3.33
2020-09-01 15:00:00,2588,6.5,3200.54,439.46,1575.54,96.96,12.07
2020-09-01 15:00:00,2603,15.75,8393.91,1056.09,4010.05,91.47,11.18
2020-09-01 15:00:00,2604,1.0,290.0,,145.0,100.0,
2020-09-01 15:00:00,2624,1.0,405.0,45.0,180.51,80.41,10.0
2020-09-01 15:00:00,2631,1.0,495.0,125.0,159.62,47.59,20.16
2020-09-01 15:00:00,2634,4.5,3776.35,723.65,1428.02,60.81,16.08
2020-09-01 15:00:00,2647,2.0,986.13,133.87,978.79,13335.01,11.95
2020-09-01 15:00:00,2650,3.0,990.0,,495.0,100.0,
2020-09-01 15:00:00,2653,1.0,220.0,,109.17,98.5,
2020-09-01 15:00:00,2654,4.0,696.73,183.27,253.41,57.16,20.83
2020-09-01 15:00:00,2658,6.0,1805.0,175.0,845.0,88.02,8.84
2020-09-01 15:00:00,2660,3.0,921.15,68.85,441.15,91.91,6.95
2020-09-01 15:00:00,2661,7.25,3872.57,477.43,1842.57,90.77,10.98
2020-09-01 15:00:00,2662,6.0,1399.53,100.47,679.53,94.38,6.7
2020-09-01 15:00:00,2663,3.0,695.47,144.53,290.47,71.72,17.21
2020-09-01 15:00:00,2672,5.5,2946.36,133.64,1626.36,123.21,4.34
2020-09-01 15:00:00,2682,0.75,779.19,120.81,291.69,59.83,13.42
2020-09-01 15:00:00,2705,1.0,382.22,97.78,126.22,49.3,20.37
2020-09-02 16:00:00,126,1.0,350.0,,162.0,86.17,
2020-09-02 16:00:00,128,1.0,350.0,,162.0,86.17,
2020-09-02 16:00:00,129,2.0,663.61,36.39,291.61,78.39,5.2
2020-09-02 16:00:00,226,1.0,225.0,25.0,95.0,73.08,10.0
2020-09-02 16:00:00,238,1.0,230.48,99.52,66.1,40.21,30.16
2020-09-02 16:00:00,296,8.0,1501.0,19.0,750.52,100.01,1.25
2020-09-02 16:00:00,299,7.0,1210.29,119.71,582.53,92.8,9.0
2020-09-02 16:00:00,334,3.0,1265.0,55.0,702.14,124.75,4.17
2020-09-02 16:00:00,337,5.5,2510.82,129.18,79.82,3.28,4.89
2020-09-02 16:00:00,356,1.0,270.0,30.0,193.5,252.94,10.0
2020-09-02 16:00:00,364,2.0,629.26,70.74,359.26,133.06,10.11
2020-09-02 16:00:00,377,1.0,151.63,38.37,57.82,61.64,20.19
2020-09-02 16:00:00,380,1.0,300.0,,150.0,100.0,
2020-09-02 16:00:00,386,2.0,670.0,170.0,242.0,56.54,20.24
2020-09-02 16:00:00,478,1.0,300.0,,135.8,82.7,
2020-09-02 16:00:00,481,2.0,625.7,34.3,286.34,84.38,5.2
2020-09-02 16:00:00,519,1.0,160.0,40.0,160.0,,20.0
2020-09-02 16:00:00,564,4.5,2145.0,15.0,1136.1,112.61,0.69
2020-09-02 16:00:00,566,6.0,1259.36,120.64,583.22,86.26,8.74
2020-09-02 16:00:00,579,2.0,1105.0,195.0,493.0,80.56,15.0
2020-09-02 16:00:00,591,3.0,404.26,45.74,246.76,156.67,10.16
2020-09-02 16:00:00,643,2.0,510.0,30.0,250.5,96.53,5.56
2020-09-02 16:00:00,646,3.0,810.0,30.0,420.0,107.69,3.57
2020-09-02 16:00:00,674,2.0,525.0,175.0,165.0,45.83,25.0
2020-09-02 16:00:00,681,1.0,470.0,,218.0,86.51,
2020-09-02 16:00:00,683,1.0,510.0,60.0,195.0,61.9,10.53
2020-09-02 16:00:00,717,1.0,225.0,25.0,225.0,,10.0
2020-09-02 16:00:00,816,1.0,330.0,40.0,173.0,110.19,10.81
2020-09-02 16:00:00,898,2.0,664.35,35.65,664.35,,5.09
2020-09-02 16:00:00,899,2.0,700.0,,700.0,,
2020-09-02 16:00:00,1019,0.5,360.0,40.0,214.75,147.85,10.0
2020-09-02 16:00:00,1057,1.0,350.0,,204.0,139.73,
2020-09-02 16:00:00,1213,1.25,960.0,40.0,566.25,143.81,4.0
2020-09-02 16:00:00,1216,1.0,850.0,,373.0,78.2,
2020-09-02 16:00:00,1469,1.0,175.0,45.0,25.0,16.67,20.45
2020-09-02 16:00:00,1501,3.0,1680.0,420.0,735.0,77.78,20.0
2020-09-02 16:00:00,1672,1.0,329.2,220.8,52.7,19.06,40.15
2020-09-02 16:00:00,1809,6.0,1980.0,,1192.08,151.29,
2020-09-02 16:00:00,1824,2.0,540.0,60.0,260.0,92.86,10.0
2020-09-02 16:00:00,1846,1.0,239.42,160.58,16.42,7.36,40.15
2020-09-02 16:00:00,1850,1.0,251.38,168.62,23.38,10.25,40.15
2020-09-02 16:00:00,1926,1.5,1291.43,148.57,616.61,91.37,10.32
2020-09-02 16:00:00,1947,2.0,370.44,69.56,156.86,73.44,15.81
2020-09-02 16:00:00,2002,1.0,280.0,,160.0,133.33,
2020-09-02 16:00:00,2016,2.0,360.0,20.0,180.64,100.71,5.26
2020-09-02 16:00:00,2022,2.0,559.5,140.5,218.2,63.93,20.07
2020-09-02 16:00:00,2091,9.5,4272.09,287.91,2562.09,149.83,6.31
2020-09-02 16:00:00,2098,2.0,1078.73,121.27,508.73,89.25,10.11
2020-09-02 16:00:00,2121,1.5,840.0,,570.0,211.11,
2020-09-02 16:00:00,2147,2.0,592.5,67.5,352.5,146.88,10.23
2020-09-02 16:00:00,2154,2.0,600.0,,330.0,122.22,
2020-09-02 16:00:00,2192,1.0,350.0,,161.8,85.97,
2020-09-02 16:00:00,2202,1.0,330.0,,170.0,106.25,
2020-09-02 16:00:00,2212,1.5,1415.0,25.0,706.26,99.65,1.74
2020-09-02 16:00:00,2214,1.0,350.0,,194.0,124.36,
2020-09-02 16:00:00,2226,1.25,734.59,15.41,420.0,133.51,2.05
2020-09-02 16:00:00,2237,0.75,870.0,30.0,372.0,74.7,3.33
2020-09-02 16:00:00,2268,1.0,359.68,90.32,133.68,59.15,20.07
2020-09-02 16:00:00,2318,1.0,295.0,35.0,130.0,78.79,10.61
2020-09-02 16:00:00,2347,1.0,370.0,,178.31,93.02,
2020-09-02 16:00:00,2372,6.25,4343.01,156.99,3093.01,247.44,3.49
2020-09-02 16:00:00,2382,2.375,3112.3,212.7,1402.3,82.01,6.4
2020-09-02 16:00:00,2417,0.25,240.0,,115.0,92.0,
2020-09-02 16:00:00,2427,3.75,1877.54,222.46,940.04,100.27,10.59
2020-09-02 16:00:00,2443,6.5,4620.0,60.0,2894.25,167.71,1.28
2020-09-02 16:00:00,2445,0.25,220.0,,108.69,97.65,
2020-09-02 16:00:00,2452,0.25,300.0,,139.0,86.34,
2020-09-02 16:00:00,2455,3.5,1825.0,135.0,1055.0,137.01,6.89
2020-09-02 16:00:00,2456,1.0,1200.0,,525.0,77.78,
2020-09-02 16:00:00,2518,1.25,1535.0,65.0,680.84,79.71,4.06
2020-09-02 16:00:00,2519,1.0,480.0,,220.0,84.62,
2020-09-02 16:00:00,2523,1.0,280.0,,151.66,118.17,
2020-09-02 16:00:00,2526,3.5,1786.95,173.05,1040.82,139.5,8.83
2020-09-02 16:00:00,2531,1.0,511.54,128.46,156.54,44.1,20.07
2020-09-02 16:00:00,2549,1.0,1000.0,,1000.0,,
2020-09-02 16:00:00,2555,1.0,250.0,,140.0,127.27,
2020-09-02 16:00:00,2586,1.0,780.0,20.0,417.37,115.1,2.5
2020-09-02 16:00:00,2587,1.0,260.0,70.0,137.96,113.04,21.21
2020-09-02 16:00:00,2588,2.25,1113.66,146.34,551.16,97.98,11.61
2020-09-02 16:00:00,2589,1.0,300.0,,150.0,100.0,
2020-09-02 16:00:00,2599,1.0,360.0,90.0,126.0,53.85,20.0
2020-09-02 16:00:00,2603,5.5,2954.47,345.53,1423.6,92.99,10.47
2020-09-02 16:00:00,2607,1.0,455.04,114.96,155.04,51.68,20.17
2020-09-02 16:00:00,2613,1.0,494.96,125.04,144.72,41.32,20.17
2020-09-02 16:00:00,2624,1.0,358.93,91.07,134.44,59.89,20.24
2020-09-02 16:00:00,2627,0.25,260.0,,117.05,81.88,
2020-09-02 16:00:00,2630,1.0,420.0,,208.76,98.83,
2020-09-02 16:00:00,2632,0.5,395.0,45.0,220.12,125.87,10.23
2020-09-02 16:00:00,2634,2.75,2649.36,100.64,1214.28,84.61,3.66
2020-09-02 16:00:00,2650,2.0,590.69,69.31,260.69,79.0,10.5
2020-09-02 16:00:00,2651,1.0,220.0,,109.17,98.5,
2020-09-02 16:00:00,2652,1.0,196.09,23.91,85.26,76.93,10.87
2020-09-02 16:00:00,2654,1.0,197.4,22.6,86.57,78.11,10.27
2020-09-02 16:00:00,2658,1.0,262.5,67.5,102.5,64.06,20.45
2020-09-02 16:00:00,2660,3.0,923.37,66.63,443.37,92.37,6.73
2020-09-02 16:00:00,2661,6.0,3314.74,285.26,1634.74,97.31,7.92
2020-09-02 16:00:00,2663,2.0,360.0,200.0,90.0,33.33,35.71
2020-09-02 16:00:00,2665,1.0,239.78,60.22,122.78,104.94,20.07
2020-09-02 16:00:00,2673,3.0,870.0,30.0,450.0,107.14,3.33
2020-09-02 16:00:00,2674,1.0,330.0,,170.0,106.25,
2020-09-02 16:00:00,2675,2.0,600.0,,320.0,114.29,
2020-09-02 16:00:00,2676,1.0,447.6,112.4,217.6,94.61,20.07
2020-09-02 16:00:00,2677,1.0,970.36,109.64,376.36,63.36,10.15
2020-09-02 16:00:00,2678,1.25,1030.47,69.53,480.47,87.36,6.32
2020-09-02 16:00:00,2682,2.25,2459.52,240.48,997.02,68.17,8.91
2020-09-02 16:00:00,2688,1.0,584.0,146.0,191.0,48.6,20.0
2020-09-02 16:00:00,2697,1.0,250.0,170.0,28.0,12.61,40.48
2020-09-02 16:00:00,2710,2.0,1040.0,,482.0,86.38,
2020-09-02 16:00:00,2716,1.0,336.0,84.0,126.0,60.0,20.0
2020-09-02 16:00:00,2720,1.0,760.0,190.0,265.0,53.54,20.0
2020-09-04 15:00:00,129,3.0,944.94,105.06,386.94,69.34,10.01
2020-09-04 15:00:00,137,1.0,420.0,,177.0,72.84,
2020-09-04 15:00:00,222,1.0,6.93,693.07,-348.57,-98.05,99.01
2020-09-04 15:00:00,236,1.0,3.47,346.53,-189.68,-98.2,99.01
2020-09-04 15:00:00,238,3.0,955.0,35.0,461.86,93.66,3.54
2020-09-04 15:00:00,258,1.0,7.93,792.07,-440.17,-98.23,99.01
2020-09-04 15:00:00,269,1.0,839.81,360.19,187.81,28.81,30.02
2020-09-04 15:00:00,281,2.0,509.95,90.05,222.25,77.25,15.01
2020-09-04 15:00:00,296,6.0,1020.0,120.0,457.14,81.22,10.53
2020-09-04 15:00:00,298,2.0,340.0,40.0,160.64,89.56,10.53
2020-09-04 15:00:00,299,4.0,660.0,100.0,301.28,83.99,13.16
2020-09-04 15:00:00,310,1.75,11.28,1248.72,-601.22,-98.16,99.1
2020-09-04 15:00:00,328,3.75,1935.0,165.0,1053.75,119.57,7.86
2020-09-04 15:00:00,334,3.25,728.48,701.52,118.72,19.47,49.06
2020-09-04 15:00:00,340,3.0,20.91,2139.09,-1005.09,-97.96,99.03
2020-09-04 15:00:00,358,2.0,540.0,60.0,354.08,190.45,10.0
